N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
883,진양폴리,"9,210",130,-1.39%,500,"171,671","9,340","9,460","9,100","9,180","9,220","1,583","481,087","6,681","6,234","10,000",4.79,921,371,448,179,22,5.71,16,234,125,-27.74,39.27,6.03,3.66,3.29,438.3
884,DSR,"5,670",40,-0.70%,500,"75,717","5,700","5,770","5,610","5,650","5,660",90,"42,976","24,746","57,584","18,660",0.37,908,41,945,3,39,52.75,39,208,123,93.14,23.39,4.15,4.13,0.96,910.0
885,NH프라임리츠,"4,860",5,+0.10%,500,"18,584","4,855","4,870","4,855","4,860","4,865",428,"59,256","13,132","11,794","16,000",4.19,907,"2,310","2,529",900,121,-2.26,90,791,50,13.29,7.17,5.67,3.64,0.51,"1,919.7"
886,KBSTAR 국고채3년선물인버스,"101,380",25,-0.02%,0,7,"101,435","101,455","101,380","101,370","101,410",0,19,"11,000","10,994",891,0.00,903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
887,문배철강,"4,400",85,+1.97%,500,"1,169,545","4,315","4,525","4,315","4,395","4,400","5,206","1,066,875","31,162","38,705","20,504",0.21,902,"1,527","1,877",686,28,-6.08,86,"1,124",50,7.61,3.91,7.48,4.50,0.63,"1,061.3"
888,아센디오,"1,120",25,-2.18%,500,"132,059","1,135","1,150","1,115","1,115","1,120",148,"145,495","104,603","64,755","80,509",0.00,902,216,274,74,-41,-28.33,-59,34,0,50.23,32.94,-124.63,-14.04,3.66,30.1
889,대신 WTI원유 선물 ETN(H),"11,270",540,-4.57%,0,"1,877","11,285","11,550","11,170","11,270","11,340",21,"1,945","100,008","140,003","8,000",0.00,902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
890,TRUE 레버리지 천연가스 선물 ETN(H),"9,015",200,-2.17%,0,"482,467","8,875","9,470","8,875","9,010","9,015","4,384","383,148","254,205","259,267","10,000",0.00,902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
891,천일고속,"62,500","1,000",-1.57%,"5,000",589,"63,600","63,600","62,100","62,400","62,900",36,522,420,117,"1,429",0.05,893,312,670,291,-100,-47.75,-68,-326,"3,000","-1,882.60",-191.72,-15.21,-9.20,2.44,209.1
892,KODEX 미국나스닥100선물(H),"17,645",430,-2.38%,0,"91,750","17,890","18,175","17,460","17,640","17,645","1,615","51,017","17,576","17,091","5,050",0.10,891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
893,TIGER 미국다우존스30,"20,390",140,-0.68%,0,"35,254","20,570","20,585","20,250","20,385","20,395",720,"19,898",717,"89,419","4,340",0.00,885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
894,세하,"1,530",25,-1.61%,"1,000","76,165","1,550","1,550","1,525","1,530","1,535",116,"98,369","57,495","37,304","57,563",0.82,881,"1,895","1,895","1,018",211,6.68,133,164,N/A,49.29,9.33,21.14,7.04,0.91,22.5
895,윌비스,"1,300",40,-2.99%,"1,000","524,130","1,335","1,335","1,295","1,295","1,305",686,"562,070","379,385","102,893","67,236",7.42,874,"2,396","2,848","1,857",24,-11.13,-24,-118,0,112.08,-11.02,-2.43,-8.68,0.63,270.0
896,한국전자홀딩스,"1,865",45,-2.36%,500,"226,189","1,905","1,910","1,865","1,865","1,875",425,"376,261","68,660","44,703","46,803",7.19,873,"2,215","4,122","2,047",-2,2.05,-348,475,0,98.38,3.93,-5.36,-0.87,0.76,53.0
897,우성,"28,200",250,+0.89%,"5,000","14,051","27,950","28,900","27,950","28,000","28,250","1,112","380,515","9,583","24,527","20,000",2.53,871,"1,389","1,322",189,18,5.04,8,405,75,466.77,10.75,0.72,0.64,0.72,"1,037.0"
898,부국철강,"4,355",20,+0.46%,500,"255,196","4,355","4,400","4,290","4,310","4,315",668,"88,207","52,390","44,732","7,200",0.04,870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
899,TIGER 미국채10년선물,"12,090",105,+0.88%,0,"55,128","11,990","12,175","11,990","12,090","12,095","1,807","951,547","19,355","8,772","12,000",5.77,870,433,383,107,2,-2.79,8,-21,N/A,107.15,-345.24,3.05,2.18,3.15,360.1
900,진양화학,"7,250",110,+1.54%,500,"251,105","7,130","7,360","7,070","7,210","7,230",400,"13,261","1,457","2,076","3,090",2.26,868,"3,886","3,135","1,361",45,14.01,57,"2,390",150,226.00,11.76,3.29,1.76,0.40,"1,089.7"
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
901,화승알앤에이,"4,455",30,-0.67%,500,"11,060","4,480","4,480","4,415","4,460","4,465",49,"39,050","4,360","3,493","18,994",1.17,846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.42,N/A
902,KODEX 200IT TR,"12,595",380,-2.93%,0,"1,220","12,900","12,900","12,595","12,585","12,615",15,"17,395","10,423","21,031","6,700",0.00,844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
903,TIGER KRX바이오K-뉴딜,"6,960",140,-1.97%,0,"402,270","7,065","7,090","6,940","6,945","6,950","2,817","795,757","35,881","44,394","12,100",0.91,842,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
904,고려산업,"3,355",45,+1.36%,"1,000","2,079,320","3,330","3,515","3,295","3,335","3,340","7,170","296,189","79,726","11,837","24,939",0.73,837,"1,905","2,166","1,139",92,-1.02,68,288,35,57.99,11.65,6.91,0.04,2.13,-48.7
905,페이퍼코리아,"2,045",45,+2.25%,500,"176,743","2,005","2,060","1,985","2,045","2,050",357,"256,104","55,097","54,731","40,900",1.17,836,"4,841","5,089","4,808",346,82.22,2,131,0,"2,766.23",15.61,1.18,3.20,0.76,313.6
906,마니커,"1,305",5,+0.38%,500,"133,531","1,300","1,310","1,280","1,300","1,305",173,"227,989","88,444","102,905","63,511",3.57,829,"2,148","1,921","1,202",-309,-11.12,-352,-369,0,-105.86,-3.52,-44.06,-18.75,0.86,-36.3
907,한국프랜지,"2,705",15,-0.55%,"1,000","40,156","2,700","2,720","2,675","2,675","2,680",108,"95,073","55,349","32,658","30,450",4.05,822,"8,816","6,680","4,310",138,-7.60,114,635,50,-7.32,4.25,5.24,1.73,0.33,626.3
908,다스코,"4,870",30,-0.61%,500,"15,467","4,925","4,930","4,860","4,870","4,880",75,"35,284","4,458","6,936","16,877",1.72,822,"2,245","2,495","1,301",-72,3.82,-79,-628,0,-335.04,-7.75,-6.54,-3.40,0.66,"1,420.0"
909,SG글로벌,"1,825",5,+0.27%,500,"128,315","1,820","1,840","1,780","1,815","1,820",232,"135,774","122,468","12,890","44,964",1.87,821,578,"1,870",640,-6,-32.08,-56,-123,N/A,-111.80,-14.84,-4.45,-2.88,0.67,606.8
910,경동인베스트,"34,450",200,-0.58%,"5,000","1,222","34,700","34,750","34,300","34,350","34,450",42,"1,948","2,315",305,"2,365",12.90,815,"3,105","5,893","1,585",195,14.27,165,"6,142",500,-14.88,5.61,3.68,2.76,0.18,"5,909.1"
911,TIGER 미국S&P500레버리지(합성 H),"30,780",965,-3.04%,0,"12,634","31,540","31,540","30,275","30,740","30,745",388,"16,332",366,"5,242","2,640",0.00,813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
912,코오롱인더우,"29,350",400,-1.34%,"5,000","3,859","29,750","29,900","29,150","29,300","29,350",113,"3,477","1,564",753,"2,768",13.61,812,N/A,N/A,N/A,N/A,N/A,N/A,"6,443",N/A,N/A,4.56,N/A,N/A,0.36,N/A
913,엔케이,"1,015",5,+0.50%,500,"124,836","1,010","1,015",999,"1,005","1,010",125,"191,446","57,093","130,746","79,983",2.04,809,"1,425","6,222",708,2,-9.17,246,"1,056",25,101.77,7.66,5.76,3.98,0.18,"8,645.9"
914,세원정공,"8,090",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"10,000",14.92,808,694,"1,402",507,-3,-5.88,0,2,N/A,96.81,505.00,-0.03,-0.03,0.86,172.4
915,영보화학,"4,020",65,-1.59%,500,"15,195","4,085","4,085","4,000","4,015","4,025",61,"21,620","6,503","4,424","20,000",52.13,804,"1,074","1,747",272,44,-18.16,27,199,75,-47.78,20.20,1.94,1.50,0.52,"1,369.9"
916,TIGER 경기방어,"10,005",65,-0.65%,0,"2,877","10,050","10,150","10,000","10,005","10,025",28,"3,624","28,231","19,963","8,020",0.00,802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
917,CS홀딩스,"69,200",800,-1.14%,"5,000",735,"70,000","70,200","68,900","69,400","69,500",51,"2,427",373,318,"1,154",2.71,799,"1,316","3,237",282,159,-2.47,118,"10,759",500,-6.60,6.43,3.20,3.71,0.31,"4,150.2"
918,KTis,"2,285",40,-1.72%,500,"43,107","2,330","2,330","2,265","2,285","2,295",99,"45,340","21,408","23,647","34,802",4.95,795,"4,536","2,943","1,269",90,0.58,74,236,80,-34.56,9.68,4.40,2.44,0.42,916.1
919,에쓰씨엔지니어링,"2,535",55,-2.12%,500,"42,639","2,615","2,615","2,470","2,520","2,535",108,"134,631","26,256","10,573","31,121",0.32,789,725,686,489,-20,23.38,-11,-313,0,-297.24,-8.10,-5.06,-0.51,2.53,70.1
920,KODEX 건설,"3,415",20,+0.59%,0,"328,788","3,395","3,425","3,375","3,395","3,405","1,118","535,898","70,456","40,199","23,100",0.18,789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
921,동양피스톤,"5,970",70,-1.16%,500,"55,996","6,040","6,080","5,950","5,970","5,980",335,"126,562","16,136","10,320","13,168",1.09,786,"3,215","3,461","2,505",17,-11.84,-71,-46,60,-90.78,-129.78,-7.29,-2.03,0.72,"1,406.4"
922,비비안,"2,635",20,-0.75%,500,"78,935","2,655","2,690","2,610","2,625","2,640",207,"123,801","38,620","11,744","29,794",1.63,785,"1,833","1,890",988,20,-6.81,-523,-697,0,-35.18,-3.77,-54.00,-32.44,0.70,597.9
923,현대건설우,"74,100","2,500",-3.26%,"5,000","6,358","75,100","75,400","74,100","74,100","74,200",474,"19,402",274,172,"1,055",8.36,782,N/A,N/A,N/A,N/A,N/A,N/A,"1,504",N/A,N/A,49.27,N/A,N/A,1.18,N/A
924,티웨이홀딩스,713,10,-1.38%,500,"286,447",718,723,703,707,708,203,"377,172","112,539","20,450","109,472",1.92,781,"2,769","7,661","6,284","-1,777",-66.12,"-1,444",-834,0,-649.25,-0.85,-71.98,-17.64,1.52,98.9
925,성보화학,"3,875",40,+1.04%,500,"84,419","3,810","3,950","3,800","3,845","3,880",328,"65,415","8,551","5,785","20,020",1.08,776,517,"1,592",225,-37,N/A,-60,-344,135,N/A,-11.26,N/A,N/A,0.56,847.1
926,상신브레이크,"3,610",0,0.00%,500,"27,817","3,610","3,640","3,575","3,600","3,610",100,"30,743","5,274","7,856","21,471",2.43,775,"3,490","4,400","2,698",79,-10.94,-23,488,50,-49.94,7.40,-1.60,-0.52,0.40,"1,587.5"
927,모나미,"4,100",55,-1.32%,"1,000","39,518","4,170","4,170","4,070","4,085","4,095",162,"48,241","9,238","2,549","18,897",3.34,775,"1,278","1,957","1,059",0,-3.24,1,916,70,-98.09,4.48,0.09,0.03,0.77,361.5
928,TIGER 소프트웨어,"13,390",325,-2.37%,0,"82,899","13,715","13,715","13,370","13,385","13,390","1,114","55,823","22,420","23,933","5,760",0.41,771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
929,혜인,"6,050",0,0.00%,500,"108,127","6,090","6,160","6,020","6,030","6,040",658,"425,449","17,296","14,454","12,713",4.15,769,"2,175","2,079","1,097",88,-16.61,48,675,120,-25.28,8.96,4.97,2.26,0.59,"1,719.0"
930,KODEX 한국대만IT프리미어,"19,650",260,-1.31%,0,"2,474","19,910","19,995","19,570","19,645","19,655",48,"2,149",682,720,"3,900",0.01,766,N/A,N/A,N/A,N/A,N/A,-115,-111,N/A,104.95,-7.20,-29.64,-7.66,2.03,-35.0
931,KR모터스,797,9,-1.12%,500,"96,606",806,806,790,795,800,77,"197,000","24,179","11,704","96,137",46.28,766,"1,178","1,559","1,060",12,-11.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
932,미래에셋증권우,"5,360",90,-1.65%,"5,000","4,626","5,460","5,470","5,310","5,380","5,390",24,"31,689","2,688","7,885","14,076",0.52,754,N/A,N/A,N/A,N/A,N/A,N/A,"1,462",N/A,N/A,3.67,N/A,N/A,0.33,N/A
933,티에이치엔,"4,170",10,-0.24%,500,"151,980","4,165","4,220","4,130","4,140","4,150",632,"246,306","23,504","10,188","18,000",1.57,751,"3,464","2,796","2,128",89,-13.87,-172,"1,491",30,-58.83,2.80,-24.87,-6.31,0.85,154.2
934,인디에프,"1,060",5,-0.47%,500,"35,075","1,095","1,095","1,055","1,055","1,060",37,"127,616","59,103","11,085","70,713",1.12,750,"1,528","1,386",975,-200,-24.57,-217,-481,0,"-1,166.65",-2.20,-41.73,-15.05,2.96,44.6
935,한국종합기술,"6,830",90,+1.34%,500,"28,119","6,840","6,870","6,730","6,730","6,760",190,"39,317","18,547","4,352","10,950",1.62,748,"2,882","3,321","1,946",46,31.65,65,"1,043",100,384.14,6.55,5.12,2.05,0.50,"2,092.3"
936,TIGER 유로스탁스50(합성 H),"12,425",650,-4.97%,0,"53,736","12,890","12,900","12,390","12,405","12,415",673,"83,474","1,256","28,044","6,000",0.04,746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
937,유성기업,"2,855",15,-0.52%,500,"37,481","2,865","2,875","2,845","2,840","2,855",107,"48,524","24,675","6,838","25,948",12.29,741,"2,415","4,113","1,162",-15,-6.95,-30,139,120,-113.96,20.54,-1.75,-0.74,0.27,"1,904.6"
938,ARIRANG 신흥국MSCI(합성 H),"11,015",190,-1.70%,0,"23,039","11,210","11,210","11,005","11,010","11,020",254,"37,083","1,930","13,794","6,720",0.00,741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
939,QV 레버리지 WTI원유 선물 ETN(H),"1,830",155,-7.81%,0,"258,876","1,810","1,925","1,805","1,830","1,835",481,"1,927,728","885,861","1,485,524","40,000",0.00,732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
940,영화금속,"1,365",15,-1.09%,500,"125,495","1,370","1,380","1,350","1,360","1,365",171,"236,913","77,110","67,915","53,395",2.42,729,"1,794","1,976","1,239",-61,-22.88,-90,-201,15,-400.38,-6.77,-12.53,-4.53,1.02,184.6
941,화천기공,"32,900",150,-0.45%,"5,000","1,192","33,000","33,000","32,450","32,750","32,900",39,"3,495",466,"1,322","2,200",7.84,726,"1,617","2,397","1,136",3,-24.53,-13,727,10,-73.79,4.99,-0.99,-0.53,0.52,"1,156.6"
942,하이스틸,"3,615",55,+1.54%,500,"10,140,332","3,545","4,100","3,500","3,640","3,645","39,522","14,189,477","24,785","24,742","19,999",0.92,724,"1,617","3,784",822,14,-21.66,45,"2,833",750,-79.21,11.61,1.52,1.20,0.24,"1,956.9"
943,KBSTAR 고배당,"12,550",100,-0.79%,0,"5,575","12,645","12,645","12,485","12,550","12,570",69,"22,706","4,077","12,373","5,750",0.01,722,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
944,컨버즈,"4,100",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"17,549",0.16,720,205,318,246,-48,-55.29,-67,-254,0,19.79,-16.14,-367.38,-22.59,6.90,5.9
945,KBSTAR 중국본토대형주CSI100,"20,550",55,-0.27%,0,"2,102","20,605","20,800","20,440","20,530","20,550",43,"11,312",163,"5,376","3,500",0.01,719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
946,제이준코스메틱,960,27,-2.74%,500,"379,577",987,992,957,958,959,368,"394,821","44,383","15,303","74,423",1.12,714,305,879,281,-123,-42.00,-221,-383,0,76.42,-2.51,-37.83,-20.83,0.84,251.6
947,한익스프레스,"5,890",40,+0.68%,500,"30,561","5,900","6,040","5,750","5,970","6,000",180,"23,760",390,"6,569","12,000",2.77,707,"6,153","3,017","2,331",107,6.57,-19,305,N/A,-3.88,19.18,-2.87,-0.66,0.89,"1,034.9"
948,삼정펄프,"27,650",0,0.00%,"5,000",696,"27,650","27,800","27,250","27,400","27,600",19,636,990,375,"2,500",3.45,691,"1,463","2,328",218,136,-0.50,269,569,"1,000",102.32,48.59,13.58,12.23,0.33,"1,590.9"
949,TIGER 200 중공업,"3,250",45,+1.40%,0,"898,770","3,205","3,255","3,200","3,235","3,240","2,903","819,515","77,480","118,660","21,220",1.52,690,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
950,케이탑리츠,"1,490",25,-1.65%,"1,000","1,085,612","1,490","1,510","1,445","1,475","1,480","1,593","2,030,333","306,972","115,247","46,224",16.25,689,212,"2,295","1,508",170,47.74,112,245,77,62.29,6.08,15.17,5.07,0.91,69.7
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
951,MH에탄올,"9,310",60,-0.64%,500,"10,588","9,370","9,510","9,240","9,300","9,320",99,"33,001","10,393","1,181","7,379",3.39,686,212,"2,295","1,508",170,47.74,112,245,77,62.29,6.08,15.17,0.84,0.95,"1,500.7"
952,신풍제지,"1,960",15,-0.76%,500,"95,269","1,965","1,985","1,945","1,950","1,955",187,"205,563","61,388","27,087","34,959",2.63,682,338,"1,078",73,-104,-78.47,329,"1,091",50,-191.42,1.79,38.76,22.44,0.55,523.5
953,DSR제강,"4,720",10,-0.21%,500,"50,959","4,715","4,785","4,680","4,715","4,720",241,"69,327","14,127","3,984","14,400",6.52,680,"1,762","2,063",600,35,-7.98,53,273,40,-32.08,17.29,3.67,2.59,0.45,"1,926.5"
954,TIMEFOLIO Kstock액티브,"9,435",85,-0.89%,0,"2,831","9,520","9,520","9,390","9,415","9,430",26,"8,534","10,662","11,092","7,200",0.01,679,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
955,메타랩스,906,10,-1.09%,500,"176,687",927,927,906,906,907,167,"356,744","52,307","16,476","74,523",0.00,677,834,770,236,-12,-4.08,-193,-238,0,42.23,-3.82,-33.92,-22.06,1.03,63.8
956,SJM,"4,300",30,+0.70%,500,"36,761","4,230","4,315","4,230","4,290","4,300",434,"523,869","188,086","65,737","57,622",1.92,671,"1,687","7,506","6,638",70,49.91,68,-160,0,151.65,-7.28,7.18,0.93,0.81,257.5
957,유한양행우,"56,800",100,-0.18%,"1,000",227,"56,700","56,900","56,200","56,400","56,800",157,"49,426","6,831","4,149","15,605",12.52,671,"1,387","2,249",513,68,-12.09,43,563,50,5.24,7.64,1.63,1.91,0.37,"2,308.4"
958,형지엘리트,"2,150",115,-5.08%,500,"601,204","2,240","2,295","2,135","2,150","2,160",12,"1,120",242,472,"1,181",0.00,671,N/A,N/A,N/A,N/A,N/A,N/A,"1,319",N/A,N/A,43.06,N/A,N/A,2.05,N/A
959,참엔지니어링,"1,160",30,-2.52%,500,"371,677","1,185","1,195","1,155","1,160","1,165","1,320","1,251,361","45,215","3,763","31,155",2.45,670,"1,353","1,304",702,-3,-8.56,-8,15,N/A,-113.05,143.33,-1.23,-0.63,1.08,287.2
960,전방,"39,600",400,+1.02%,"5,000",343,"39,200","39,800","39,100","39,200","39,700",13,"1,047",268,486,"1,680",0.09,665,"1,052","3,734","2,331",-180,-23.52,59,"14,522",N/A,41.12,2.73,4.35,1.55,0.32,900.2
961,TIGER 중장기국채,"50,375",30,-0.06%,0,32,"50,310","50,475","50,310","50,380","50,445",1,"1,190","10,110","3,971","1,320",0.00,665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
962,이스타코,"1,550",70,-4.32%,500,"1,582,056","1,630","1,660","1,550","1,550","1,555","2,526","5,127,395","169,493","70,588","42,852",3.74,664,59,707,219,3,-75.26,-1,18,N/A,-91.22,86.11,-0.12,-0.08,1.21,135.4
963,KODEX K-미래차액티브,"10,210",185,-1.78%,0,"9,561","10,340","10,355","10,185","10,195","10,205",97,"27,116","26,091","25,904","6,500",0.01,664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
964,TRUE S&P500 선물 ETN,"13,260",0,0.00%,0,0,"13,260","13,260","13,260","13,150","13,155",0,4,317,"70,000","5,000",0.00,663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
965,갤럭시아에스엠,"2,395",50,-2.04%,500,"167,919","2,445","2,465","2,380","2,385","2,390",403,"290,724","23,030","28,885","27,550",0.94,660,195,286,78,14,-32.00,10,95,N/A,277.06,25.21,4.63,3.47,2.06,81.9
966,TIGER 차이나HSCEI,"9,730",190,-1.92%,0,"348,383","9,820","9,820","9,650","9,730","9,735","3,396","352,742","71,915","90,360","6,750",0.26,657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
967,TIGER 국채3년,"108,795",5,0.00%,0,651,"108,765","108,915","108,765","108,850","108,860",70,"4,546","25,186","14,829",600,0.02,653,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
968,KB Wise 분할매매 ETN,"10,875",0,0.00%,0,0,"10,875","10,875","10,875","10,710","10,715",0,0,"25,076","30,000","6,000",0.00,652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
969,금비,"65,200",100,-0.15%,"5,000",729,"65,700","66,500","64,600","65,100","65,200",47,620,662,171,"1,000",0.63,652,"2,286","3,379","1,760",99,4.25,52,-21,"1,600",49.11,"-3,104.76",3.62,1.54,0.52,"2,073.1"
970,KODEX K-신재생에너지액티브,"10,770",60,-0.55%,0,"50,893","10,775","10,890","10,720","10,740","10,765",550,"656,817","39,429","37,176","6,050",6.68,652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
971,KODEX Fn성장,"15,825",0,0.00%,0,0,"15,825","15,825","15,825","15,435","15,485",0,"1,487,019","15,010","20,000","4,100",0.00,649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
972,주연테크,"1,095",25,-2.23%,200,"325,400","1,120","1,130","1,090","1,090","1,100",359,"378,624","140,916","111,394","59,199",1.50,649,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
973,TIGER 차이나바이오테크SOLACTIVE,"8,300",200,-2.35%,0,"8,191","8,500","8,500","8,215","8,280","8,320",68,"13,274","1,172","22,828","7,800",0.46,648,627,576,199,5,49.58,-30,49,0,117.76,22.35,-5.86,-5.00,1.34,285.0
974,케이비아이동국실업,738,4,+0.54%,500,"132,973",742,742,728,738,740,97,"351,224","57,616","34,267","87,218",2.21,644,"5,308","5,661","3,964",-208,-13.77,-114,0,0,-48.97,N/A,-6.83,-2.03,0.34,469.0
975,TIGER 차이나클린에너지SOLACTIVE,"10,170",10,-0.10%,0,"8,315","10,180","10,200","10,040","10,125","10,150",84,"48,236","1,239","1,119","6,320",1.22,643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
976,SUN&L,"5,090",60,-1.17%,"1,000","2,235","5,150","5,200","5,080","5,080","5,120",11,"31,093","2,205","3,571","12,608",0.84,642,"4,125","5,284","3,251",-38,-9.52,-105,-911,0,79.77,-5.59,-4.33,-1.95,0.29,"1,611.1"
977,부국증권우,"21,250",200,-0.93%,"5,000",81,"21,450","21,450","21,250","21,250","21,400",1,650,88,792,"3,000",11.96,638,N/A,N/A,N/A,N/A,N/A,N/A,"6,326",N/A,N/A,3.36,N/A,N/A,0.29,N/A
978,TRUE 나스닥 100 ETN,"12,720",225,-1.74%,0,1,"12,720","12,720","12,720","12,735","12,740",0,78,"3,000","249,999","5,000",0.00,636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
979,동일제강,"3,120",60,+1.96%,500,"173,218","3,055","3,150","3,055","3,105","3,110",538,"184,728","19,365","26,575","20,300",3.69,634,"1,229","1,486",188,-1,-3.50,3,447,0,-112.92,6.99,0.23,0.21,0.37,"1,640.4"
980,KODEX 유럽탄소배출권선물ICE(H),"10,735",205,-1.87%,0,"243,135","10,800","10,805","10,655","10,730","10,735","2,608","637,358","16,488","114,174","5,900",0.02,634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
981,미래에셋 전기전자 Core5 ETN,"31,570",0,0.00%,0,0,"31,570","31,570","31,570","30,555","30,780",0,6,631,"40,001","2,000",0.00,631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
982,TIGER 원유선물Enhanced(H),"5,200",185,-3.44%,0,"518,469","5,185","5,345","5,135","5,210","5,215","2,717","890,301","387,554","316,978","12,100",3.58,629,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
983,DL우,"37,250",100,+0.27%,"5,000",617,"37,450","37,450","37,050","37,200","37,300",22,648,353,523,"1,686",7.23,628,N/A,N/A,N/A,N/A,N/A,N/A,"31,469",N/A,N/A,1.18,N/A,N/A,0.21,N/A
